,Vgs,Vds,Ids,length,finger,width,Ids_coarse,alpha
348,0.125,4.0,0.0053428,25.0,2.0,25.0,0.013758582,0.3883249015051115
349,0.15,4.0,0.0126196,25.0,2.0,25.0,0.026,0.4853692307692308
350,0.175,4.0,0.02974,25.0,2.0,25.0,0.057,0.5217543859649122
351,0.2,4.0,0.070396,25.0,2.0,25.0,0.12,0.5866333333333333
352,0.225,4.0,0.165256,25.0,2.0,25.0,0.251,0.6583904382470119
353,0.25,4.0,0.3844,25.0,2.0,25.0,0.52,0.7392307692307692
354,0.275,4.0,0.86376,25.0,2.0,25.0,1.074,0.8042458100558658
355,0.3,4.0,1.8758,25.0,2.0,25.0,2.205,0.8507029478458049
356,0.325,4.0,3.826,25.0,2.0,25.0,4.474,0.8551631649530621
357,0.35,4.0,7.2404,25.0,2.0,25.0,8.891,0.8143515914970195
358,0.375,4.0,12.6936,25.0,2.0,25.0,15.896,0.7985405133366884
359,0.4,4.0,20.5444,25.0,2.0,25.0,25.221,0.8145751556242813
360,0.425,4.0,30.908,25.0,2.0,25.0,36.791,0.8400967627952489
361,0.45,4.0,43.732,25.0,2.0,25.0,50.443,0.8669587455147394
362,0.475,4.0,58.676,25.0,2.0,25.0,65.955,0.8896368736259571
363,0.5,4.0,75.372,25.0,2.0,25.0,83.083,0.9071891963458228
364,0.525,4.0,93.52,25.0,2.0,25.0,101.573,0.9207171197070088
365,0.55,4.0,112.792,25.0,2.0,25.0,121.172,0.9308421087379923
366,0.575,4.0,132.796,25.0,2.0,25.0,141.639,0.9375666306596346
367,0.6,4.0,153.488,25.0,2.0,25.0,162.74,0.9431485805579451
368,0.625,4.0,174.588,25.0,2.0,25.0,184.256,0.9475295241403264
369,0.65,4.0,195.956,25.0,2.0,25.0,205.974,0.951362793362269
370,0.675,4.0,217.392,25.0,2.0,25.0,227.692,0.9547634523830437
371,0.7,4.0,238.76,25.0,2.0,25.0,249.217,0.9580405831062888
372,0.725,4.0,259.96,25.0,2.0,25.0,270.461,0.9611736997201074
373,0.75,4.0,281.04,25.0,2.0,25.0,291.421,0.9643779960949966
374,0.775,4.0,301.84,25.0,2.0,25.0,312.099,0.9671290199584106
375,0.8,4.0,322.12,25.0,2.0,25.0,332.492,0.9688052644875665
376,0.825,4.0,342.0,25.0,2.0,25.0,352.592,0.9699596133775015
377,0.85,4.0,361.32,25.0,2.0,25.0,372.382,0.9702939454646036
378,0.875,4.0,379.96,25.0,2.0,25.0,391.829,0.9697087249795191
379,0.9,4.0,397.88,25.0,2.0,25.0,410.688,0.9688133083995637
380,0.925,4.0,415.08,25.0,2.0,25.0,428.708,0.9682114632803679
381,0.95,4.0,431.56,25.0,2.0,25.0,445.757,0.9681508086244299
382,0.975,4.0,446.92,25.0,2.0,25.0,461.687,0.9680151271315848
383,1.0,4.0,461.44,25.0,2.0,25.0,476.325,0.9687503280323309
384,1.025,4.0,474.76,25.0,2.0,25.0,489.509,0.969869808318131
385,1.05,4.0,486.72,25.0,2.0,25.0,501.135,0.9712352958783562
386,1.075,4.0,497.4,25.0,2.0,25.0,511.207,0.9729913714014088
387,1.1,4.0,506.52,25.0,2.0,25.0,519.832,0.9743917265578109
388,1.125,4.0,514.12,25.0,2.0,25.0,527.186,0.9752155785624048
389,1.15,4.0,520.12,25.0,2.0,25.0,533.471,0.9749733350079011
390,1.175,4.0,524.48,25.0,2.0,25.0,538.875,0.9732869403850615
391,1.2,4.0,527.24,25.0,2.0,25.0,543.562,0.9699721466916378
392,5.551115123e-17,4.5,0.000127136,25.0,2.0,25.0,0.000450046,0.2824955671198055
393,0.025,4.5,0.00028852,25.0,2.0,25.0,0.0009290612,0.3105500477255966
394,0.05,4.5,0.00056188,25.0,2.0,25.0,0.0019179158000000001,0.2929638516977648
395,0.075,4.5,0.00123148,25.0,2.0,25.0,0.003959228,0.3110404351555404
396,0.1,4.5,0.0027916,25.0,2.0,25.0,0.008173022,0.34156276589002205
397,0.125,4.5,0.0065572,25.0,2.0,25.0,0.01687084,0.38867062932254703
398,0.15,4.5,0.0155064,25.0,2.0,25.0,0.033,0.4698909090909091
399,0.175,4.5,0.036552,25.0,2.0,25.0,0.07,0.5221714285714285
400,0.2,4.5,0.086112,25.0,2.0,25.0,0.146,0.5898082191780822
401,0.225,4.5,0.202024,25.0,2.0,25.0,0.303,0.6667458745874588
402,0.25,4.5,0.469,25.0,2.0,25.0,0.627,0.7480063795853269
403,0.275,4.5,1.04632,25.0,2.0,25.0,1.288,0.8123602484472049
404,0.3,4.5,2.24012,25.0,2.0,25.0,2.629,0.8520806390262458
405,0.325,4.5,4.4936,25.0,2.0,25.0,5.296,0.848489425981873
406,0.35,4.5,8.3664,25.0,2.0,25.0,10.36,0.8075675675675676
407,0.375,4.5,14.3688,25.0,2.0,25.0,17.954,0.8003119082098696
408,0.4,4.5,22.84,25.0,2.0,25.0,27.875,0.819372197309417
409,0.425,4.5,33.824,25.0,2.0,25.0,40.019,0.8451985306979185
410,0.45,4.5,47.22,25.0,2.0,25.0,54.199,0.8712337866012289
411,0.475,4.5,62.7,25.0,2.0,25.0,70.183,0.893378738440933
412,0.5,4.5,79.82,25.0,2.0,25.0,87.715,0.9099925896368921
413,0.525,4.5,98.36,25.0,2.0,25.0,106.538,0.9232386566295594
414,0.55,4.5,117.952,25.0,2.0,25.0,126.399,0.9331719396514213
415,0.575,4.5,138.24,25.0,2.0,25.0,147.056,0.94005004896094
416,0.6,4.5,159.18,25.0,2.0,25.0,168.277,0.9459403245838708
417,0.625,4.5,180.492,25.0,2.0,25.0,189.843,0.9507435091101595
418,0.65,4.5,202.068,25.0,2.0,25.0,211.544,0.9552055364368642
419,0.675,4.5,223.676,25.0,2.0,25.0,233.182,0.959233560051805
420,0.7,4.5,245.24,25.0,2.0,25.0,254.57,0.96334996268217
421,0.725,4.5,266.6,25.0,2.0,25.0,275.637,0.9672141258249075
422,0.75,4.5,287.84,25.0,2.0,25.0,296.385,0.9711692562039239
423,0.775,4.5,308.72,25.0,2.0,25.0,316.815,0.9744488108201949
424,0.8,4.5,329.24,25.0,2.0,25.0,336.925,0.9771907694590785
425,0.825,4.5,349.16,25.0,2.0,25.0,356.707,0.9788425794840023
426,0.85,4.5,368.52,25.0,2.0,25.0,376.145,0.9797285621236491
427,0.875,4.5,387.32,25.0,2.0,25.0,395.204,0.980050809202336
428,0.9,4.5,405.28,25.0,2.0,25.0,413.655,0.9797536594505083
429,0.925,4.5,422.52,25.0,2.0,25.0,431.23,0.9798019618301138
430,0.95,4.5,438.8,25.0,2.0,25.0,447.792,0.9799192482223891
431,0.975,4.5,454.0,25.0,2.0,25.0,463.191,0.9801572137627891
432,1.0,4.5,468.16,25.0,2.0,25.0,477.26,0.9809328248753301
433,1.025,4.5,480.96,25.0,2.0,25.0,489.849,0.9818535916170085
434,1.05,4.5,492.32,25.0,2.0,25.0,500.882,0.9829061535451463
435,1.075,4.5,502.2,25.0,2.0,25.0,510.39,0.9839534473637807
436,1.1,4.5,510.44,25.0,2.0,25.0,518.504,0.9844475645318068
437,1.125,4.5,517.0,25.0,2.0,25.0,525.411,0.9839915799250493
438,1.15,4.5,521.92,25.0,2.0,25.0,531.311,0.982324853052167
439,1.175,4.5,525.24,25.0,2.0,25.0,536.388,0.9792165372827132
440,1.2,4.5,526.92,25.0,2.0,25.0,540.796,0.9743415261947203
441,5.551115123e-17,5.0,0.00026404,25.0,2.0,25.0,0.0005611506,0.4705332222758026
442,0.025,5.0,0.00039188,25.0,2.0,25.0,0.001154401,0.33946609540359024
443,0.05,5.0,0.00077252,25.0,2.0,25.0,0.002374824,0.32529568506971457
444,0.075,5.0,0.00159684,25.0,2.0,25.0,0.004885408000000001,0.3268590873065258
445,0.1,5.0,0.0035904,25.0,2.0,25.0,0.010049849999999999,0.357259063568113
446,0.125,5.0,0.0082552,25.0,2.0,25.0,0.02067264,0.39932974211324734
447,0.15,5.0,0.0192812,25.0,2.0,25.0,0.04,0.48202999999999996
448,0.175,5.0,0.04532,25.0,2.0,25.0,0.085,0.5331764705882353
449,0.2,5.0,0.106644,25.0,2.0,25.0,0.178,0.599123595505618
450,0.225,5.0,0.24916,25.0,2.0,25.0,0.367,0.6789100817438692
451,0.25,5.0,0.57268,25.0,2.0,25.0,0.754,0.7595225464190981
452,0.275,5.0,1.26684,25.0,2.0,25.0,1.543,0.8210239792611795
453,0.3,5.0,2.6736,25.0,2.0,25.0,3.13,0.854185303514377
454,0.325,5.0,5.2592,25.0,2.0,25.0,6.256,0.8406649616368286
455,0.35,5.0,9.6008,25.0,2.0,25.0,11.98,0.8014023372287145
456,0.375,5.0,16.204,25.0,2.0,25.0,20.171,0.803331515542115
457,0.4,5.0,25.32,25.0,2.0,25.0,30.687,0.82510509336201
458,0.425,5.0,36.936,25.0,2.0,25.0,43.393,0.8511971977046989
459,0.45,5.0,50.912,25.0,2.0,25.0,58.085,0.8765085650340019
460,0.475,5.0,66.896,25.0,2.0,25.0,74.516,0.8977400826668097
461,0.5,5.0,84.456,25.0,2.0,25.0,92.426,0.913768852920174
462,0.525,5.0,103.352,25.0,2.0,25.0,111.554,0.9264750703695072
463,0.55,5.0,123.272,25.0,2.0,25.0,131.645,0.936397128641422
464,0.575,5.0,143.804,25.0,2.0,25.0,152.458,0.9432368258799145
465,0.6,5.0,164.996,25.0,2.0,25.0,173.764,0.949540756428259
466,0.625,5.0,186.56,25.0,2.0,25.0,195.344,0.9550331722499795
467,0.65,5.0,208.36,25.0,2.0,25.0,216.993,0.960215306484541
468,0.675,5.0,230.16,25.0,2.0,25.0,238.513,0.9649788481131008
469,0.7,5.0,251.96,25.0,2.0,25.0,259.729,0.9700880533171113
470,0.725,5.0,273.56,25.0,2.0,25.0,280.586,0.9749595489439957
471,0.75,5.0,295.08,25.0,2.0,25.0,301.088,0.9800457009246465
472,0.775,5.0,316.2,25.0,2.0,25.0,321.238,0.9843169239006593
473,0.8,5.0,337.0,25.0,2.0,25.0,341.034,0.988171267380965
474,0.825,5.0,357.24,25.0,2.0,25.0,360.468,0.9910449748660075
475,0.85,5.0,376.96,25.0,2.0,25.0,379.525,0.9932415519399249
476,0.875,5.0,396.04,25.0,2.0,25.0,398.168,0.9946555222920979
477,0.9,5.0,414.44,25.0,2.0,25.0,416.182,0.9958143312300868
478,0.925,5.0,432.12,25.0,2.0,25.0,433.287,0.9973066350940601
479,0.95,5.0,448.88,25.0,2.0,25.0,449.341,0.9989740531133371
480,0.975,5.0,464.6,25.0,2.0,25.0,464.196,1.000870322019147
481,1.0,5.0,479.2,25.0,2.0,25.0,477.689,1.0031631458961792
482,1.025,5.0,492.48,25.0,2.0,25.0,489.688,1.0057015895835717
483,1.05,5.0,504.32,25.0,2.0,25.0,500.142,1.0083536275697702
484,1.075,5.0,514.52,25.0,2.0,25.0,509.11,1.0106263872247647
485,1.1,5.0,522.96,25.0,2.0,25.0,516.74,1.0120370011998296
486,1.125,5.0,529.68,25.0,2.0,25.0,523.226,1.0123350139327938
487,1.15,5.0,534.56,25.0,2.0,25.0,528.765,1.010959499966904
488,1.175,5.0,537.6,25.0,2.0,25.0,533.535,1.0076189940678681
489,1.2,5.0,538.8,25.0,2.0,25.0,537.681,1.002081159646705
490,5.5511151229999994e-17,0.5,2.808e-05,25.0,2.0,50.0,0.0008173,0.034357029242628165
491,0.025,0.5,6.2546e-05,25.0,2.0,50.0,0.0005479,0.11415586785909836
492,0.05,0.5,0.00015212,25.0,2.0,50.0,0.00010186,1.4934223443942667
493,0.075,0.5,0.00035204,25.0,2.0,50.0,0.001006,0.34994035785288274
494,0.1,0.5,0.00085778,25.0,2.0,50.0,0.003012,0.28478751660026563
495,0.125,0.5,0.002068,25.0,2.0,50.0,0.00693,0.2984126984126984
496,0.15,0.5,0.0050524,25.0,2.0,50.0,0.01458,0.3465294924554184
497,0.175,0.5,0.012218,25.0,2.0,50.0,0.02952,0.41388888888888886
498,0.2,0.5,0.029482,25.0,2.0,50.0,0.05868,0.5024199045671438
499,0.225,0.5,0.07039,25.0,2.0,50.0,0.1156,0.6089100346020762
500,0.25,0.5,0.16652,25.0,2.0,50.0,0.2266,0.7348631950573699
501,0.275,0.5,0.38312,25.0,2.0,50.0,0.4427,0.8654167607860854
502,0.3,0.5,0.85748,25.0,2.0,50.0,0.8627,0.9939492291642518
503,0.325,0.5,1.8356,25.0,2.0,50.0,1.674,1.0965352449223418
504,0.35,0.5,3.6666,25.0,2.0,50.0,3.229,1.1355218333849488
505,0.375,0.5,6.8498,25.0,2.0,50.0,6.155,1.1128838342810723
506,0.4,0.5,11.864,25.0,2.0,50.0,11.38,1.0425307557117751
507,0.425,0.5,19.048,25.0,2.0,50.0,18.85,1.0105039787798407
508,0.45,0.5,28.6,25.0,2.0,50.0,28.4,1.0070422535211268
509,0.475,0.5,40.456,25.0,2.0,50.0,39.96,1.0124124124124125
510,0.5,0.5,54.376,25.0,2.0,50.0,53.36,1.0190404797601198
511,0.525,0.5,70.15,25.0,2.0,50.0,68.4,1.0255847953216375
512,0.55,0.5,87.402,25.0,2.0,50.0,84.88,1.029712535344015
513,0.575,0.5,105.762,25.0,2.0,50.0,102.5,1.0318243902439024
514,0.6,0.5,125.2,25.0,2.0,50.0,121.2,1.033003300330033
515,0.625,0.5,145.06,25.0,2.0,50.0,140.6,1.0317211948790896
516,0.65,0.5,165.48,25.0,2.0,50.0,160.4,1.0316708229426432
517,0.675,0.5,186.1,25.0,2.0,50.0,180.6,1.030454042081949
518,0.7,0.5,206.8,25.0,2.0,50.0,200.8,1.0298804780876494
519,0.725,0.5,227.34,25.0,2.0,50.0,220.8,1.0296195652173912
520,0.75,0.5,247.76,25.0,2.0,50.0,240.7,1.0293311175737432
521,0.775,0.5,267.84,25.0,2.0,50.0,260.4,1.0285714285714285
522,0.8,0.5,287.74,25.0,2.0,50.0,279.8,1.0283774124374554
523,0.825,0.5,307.22,25.0,2.0,50.0,299.0,1.0274916387959867
524,0.85,0.5,326.14,25.0,2.0,50.0,318.0,1.0255974842767295
525,0.875,0.5,344.16,25.0,2.0,50.0,336.4,1.0230677764565994
526,0.9,0.5,361.16,25.0,2.0,50.0,354.2,1.0196499153020893
527,0.925,0.5,376.98,25.0,2.0,50.0,371.1,1.0158447857720292
528,0.95,0.5,391.54,25.0,2.0,50.0,387.3,1.0109475858507617
529,0.975,0.5,404.64,25.0,2.0,50.0,402.5,1.0053167701863355
530,1.0,0.5,416.3,25.0,2.0,50.0,416.8,0.9988003838771593
531,1.025,0.5,426.38,25.0,2.0,50.0,429.9,0.991812049313794
532,1.05,0.5,434.76,25.0,2.0,50.0,441.8,0.9840651878678135
533,1.075,0.5,441.34,25.0,2.0,50.0,452.2,0.975984077841663
534,1.1,0.5,445.9,25.0,2.0,50.0,461.0,0.9672451193058568
535,1.125,0.5,448.4,25.0,2.0,50.0,468.0,0.958119658119658
536,1.15,0.5,448.66,25.0,2.0,50.0,473.2,0.9481403212172443
537,1.175,0.5,446.66,25.0,2.0,50.0,476.8,0.9367869127516779
538,1.2,0.5,442.34,25.0,2.0,50.0,478.9,0.9236583837961996
539,5.5511151229999994e-17,1.0,4.4818e-05,25.0,2.0,50.0,0.0007471,0.05998929192879132
540,0.025,1.0,9.298e-05,25.0,2.0,50.0,0.0004129,0.22518769677888106
541,0.05,1.0,0.00023962,25.0,2.0,50.0,0.0002376,1.0085016835016836
542,0.075,1.0,0.00057778,25.0,2.0,50.0,0.001504,0.3841622340425532
543,0.1,1.0,0.0014042,25.0,2.0,50.0,0.00397,0.35370277078085643
544,0.125,1.0,0.0034046,25.0,2.0,50.0,0.00877,0.3882098061573546
545,0.15,1.0,0.0082572,25.0,2.0,50.0,0.01811,0.455946990612921
546,0.175,1.0,0.019896,25.0,2.0,50.0,0.0363,0.5480991735537191
547,0.2,1.0,0.047746,25.0,2.0,50.0,0.0717,0.6659135285913528
548,0.225,1.0,0.113652,25.0,2.0,50.0,0.1405,0.8089110320284697
549,0.25,1.0,0.26578,25.0,2.0,50.0,0.2744,0.9685860058309039
550,0.275,1.0,0.60366,25.0,2.0,50.0,0.5341,1.130237783186669
551,0.3,1.0,1.319,25.0,2.0,50.0,1.036,1.2731660231660231
552,0.325,1.0,2.7256,25.0,2.0,50.0,2.003,1.3607588617074389
553,0.35,1.0,5.2626,25.0,2.0,50.0,3.841,1.3701119500130174
554,0.375,1.0,9.4234,25.0,2.0,50.0,7.27,1.2962035763411281
555,0.4,1.0,15.634,25.0,2.0,50.0,13.18,1.1861911987860394
556,0.425,1.0,24.11,25.0,2.0,50.0,21.33,1.1303328645100799
557,0.45,1.0,34.902,25.0,2.0,50.0,31.6,1.104493670886076
558,0.475,1.0,47.854,25.0,2.0,50.0,43.9,1.0900683371298405
559,0.5,1.0,62.624,25.0,2.0,50.0,58.04,1.0789800137835976
560,0.525,1.0,79.004,25.0,2.0,50.0,73.83,1.070079913314371
561,0.55,1.0,96.716,25.0,2.0,50.0,91.05,1.06222954420648
562,0.575,1.0,115.36,25.0,2.0,50.0,109.5,1.0535159817351598
563,0.6,1.0,134.92,25.0,2.0,50.0,128.9,1.0467028704422032
564,0.625,1.0,155.08,25.0,2.0,50.0,149.0,1.0408053691275168
565,0.65,1.0,175.68,25.0,2.0,50.0,169.7,1.0352386564525635
566,0.675,1.0,196.52,25.0,2.0,50.0,190.7,1.0305191400104878
567,0.7,1.0,217.44,25.0,2.0,50.0,211.8,1.0266288951841358
568,0.725,1.0,238.34,25.0,2.0,50.0,232.9,1.0233576642335767
569,0.75,1.0,259.22,25.0,2.0,50.0,253.9,1.0209531311539977
570,0.775,1.0,280.06,25.0,2.0,50.0,274.8,1.019141193595342
571,0.8,1.0,300.84,25.0,2.0,50.0,295.6,1.0177266576454667
572,0.825,1.0,321.58,25.0,2.0,50.0,316.4,1.0163716814159292
573,0.85,1.0,342.24,25.0,2.0,50.0,337.0,1.0155489614243323
574,0.875,1.0,362.58,25.0,2.0,50.0,357.5,1.0142097902097902
575,0.9,1.0,382.5,25.0,2.0,50.0,377.5,1.0132450331125828
576,0.925,1.0,402.04,25.0,2.0,50.0,396.9,1.0129503653313179
577,0.95,1.0,421.06,25.0,2.0,50.0,415.6,1.0131376323387873
578,0.975,1.0,439.32,25.0,2.0,50.0,433.6,1.013191881918819
579,1.0,1.0,456.9,25.0,2.0,50.0,450.8,1.0135314995563443
580,1.025,1.0,473.54,25.0,2.0,50.0,467.0,1.0140042826552462
581,1.05,1.0,489.1,25.0,2.0,50.0,482.0,1.0147302904564315
582,1.075,1.0,503.58,25.0,2.0,50.0,495.7,1.0158967117207989
583,1.1,1.0,516.7,25.0,2.0,50.0,507.9,1.0173262453238827
584,1.125,1.0,528.36,25.0,2.0,50.0,518.6,1.0188198997300424
585,1.15,1.0,538.5,25.0,2.0,50.0,527.9,1.0200795605228263
586,1.175,1.0,547.04,25.0,2.0,50.0,535.9,1.0207874603470797
587,1.2,1.0,553.84,25.0,2.0,50.0,542.7,1.0205269946563478
588,5.5511151229999994e-17,1.5,5.8856e-05,25.0,2.0,50.0,0.0006646,0.08855853144748721
589,0.025,1.5,0.00013034,25.0,2.0,50.0,0.0002549,0.5113377795213809
590,0.05,1.5,0.00030936,25.0,2.0,50.0,0.0005403,0.5725707940033316
591,0.075,1.5,0.00074888,25.0,2.0,50.0,0.002084,0.3593474088291747
592,0.1,1.5,0.0018008,25.0,2.0,50.0,0.005079,0.3545579838550896
593,0.125,1.5,0.0043656,25.0,2.0,50.0,0.01089,0.4008815426997245
594,0.15,1.5,0.0105702,25.0,2.0,50.0,0.02217,0.4767794316644114
595,0.175,1.5,0.025364,25.0,2.0,50.0,0.04406,0.5756695415342714
596,0.2,1.5,0.060678,25.0,2.0,50.0,0.08652,0.7013176144244105
597,0.225,1.5,0.14348,25.0,2.0,50.0,0.1688,0.85
598,0.25,1.5,0.3326,25.0,2.0,50.0,0.3283,1.0130977764240026
599,0.275,1.5,0.74632,25.0,2.0,50.0,0.6366,1.172353125981778
600,0.3,1.5,1.6048,25.0,2.0,50.0,1.23,1.3047154471544715
601,0.325,1.5,3.2476,25.0,2.0,50.0,2.367,1.3720321081537812
602,0.35,1.5,6.1338,25.0,2.0,50.0,4.513,1.3591402614668735
603,0.375,1.5,10.763,25.0,2.0,50.0,8.477,1.2696708741299987
604,0.4,1.5,17.646,25.0,2.0,50.0,15.02,1.1748335552596538
605,0.425,1.5,26.62,25.0,2.0,50.0,23.77,1.1198990323937736
606,0.45,1.5,37.956,25.0,2.0,50.0,34.66,1.0950952106174265
607,0.475,1.5,51.382,25.0,2.0,50.0,47.55,1.0805888538380652
608,0.5,1.5,66.554,25.0,2.0,50.0,62.25,1.069140562248996
609,0.525,1.5,83.292,25.0,2.0,50.0,78.55,1.0603691915977085
610,0.55,1.5,101.26,25.0,2.0,50.0,96.22,1.052379962585741
611,0.575,1.5,120.12,25.0,2.0,50.0,115.0,1.044521739130435
612,0.6,1.5,139.8,25.0,2.0,50.0,134.7,1.0378619153674835
613,0.625,1.5,160.08,25.0,2.0,50.0,155.1,1.0321083172147003
614,0.65,1.5,180.78,25.0,2.0,50.0,176.0,1.0271590909090909
615,0.675,1.5,201.64,25.0,2.0,50.0,197.1,1.0230339928970065
616,0.7,1.5,222.62,25.0,2.0,50.0,218.3,1.0197892808062299
617,0.725,1.5,243.44,25.0,2.0,50.0,239.4,1.01687552213868
618,0.75,1.5,264.26,25.0,2.0,50.0,260.4,1.0148233486943166
619,0.775,1.5,284.94,25.0,2.0,50.0,281.2,1.0133001422475107
620,0.8,1.5,305.48,25.0,2.0,50.0,301.9,1.011858231202385
621,0.825,1.5,325.88,25.0,2.0,50.0,322.5,1.0104806201550387
622,0.85,1.5,346.2,25.0,2.0,50.0,342.9,1.0096237970253719
623,0.875,1.5,366.2,25.0,2.0,50.0,363.1,1.0085375929496005
624,0.9,1.5,385.72,25.0,2.0,50.0,382.7,1.0078912986673636
625,0.925,1.5,404.8,25.0,2.0,50.0,401.8,1.0074664011946242
626,0.95,1.5,423.32,25.0,2.0,50.0,420.1,1.007664841704356
627,0.975,1.5,441.06,25.0,2.0,50.0,437.6,1.00790676416819
628,1.0,1.5,458.06,25.0,2.0,50.0,454.0,1.008942731277533
629,1.025,1.5,474.1,25.0,2.0,50.0,469.4,1.0100127822752452
630,1.05,1.5,489.0,25.0,2.0,50.0,483.4,1.0115846090194456
631,1.075,1.5,502.78,25.0,2.0,50.0,496.0,1.0136693548387097
632,1.1,1.5,515.16,25.0,2.0,50.0,507.0,1.016094674556213
633,1.125,1.5,526.06,25.0,2.0,50.0,516.5,1.0185091965150048
634,1.15,1.5,535.46,25.0,2.0,50.0,524.7,1.020506956356013
635,1.175,1.5,543.24,25.0,2.0,50.0,531.8,1.0215118465588569
636,1.2,1.5,549.36,25.0,2.0,50.0,537.9,1.0213050752928055
637,5.5511151229999994e-17,2.0,7.2864e-05,25.0,2.0,50.0,0.0005634,0.12932907348242811
638,0.025,2.0,0.00016012,25.0,2.0,50.0,6.179e-05,2.591357824890759
639,0.05,2.0,0.00038538,25.0,2.0,50.0,0.0009087,0.4241003631561571
640,0.075,2.0,0.00092214,25.0,2.0,50.0,0.002787,0.3308719052744887
641,0.1,2.0,0.002225,25.0,2.0,50.0,0.00642,0.3465732087227414
642,0.125,2.0,0.0053758,25.0,2.0,50.0,0.01345,0.39968773234200744
643,0.15,2.0,0.01295,25.0,2.0,50.0,0.02705,0.47874306839186687
644,0.175,2.0,0.030984,25.0,2.0,50.0,0.05335,0.5807685098406747
645,0.2,2.0,0.073684,25.0,2.0,50.0,0.1042,0.7071401151631478
646,0.225,2.0,0.17306,25.0,2.0,50.0,0.2025,0.8546172839506172
647,0.25,2.0,0.39704,25.0,2.0,50.0,0.3922,1.0123406425293218
648,0.275,2.0,0.87956,25.0,2.0,50.0,0.7576,1.1609820485744455
649,0.3,2.0,1.876,25.0,2.0,50.0,1.458,1.2866941015089164
650,0.325,2.0,3.7218,25.0,2.0,50.0,2.791,1.3335005374417772
651,0.35,2.0,6.9104,25.0,2.0,50.0,5.291,1.306066906066906
652,0.375,2.0,11.938,25.0,2.0,50.0,9.855,1.2113647894469812
653,0.4,2.0,19.148,25.0,2.0,50.0,17.01,1.1256907701352143
654,0.425,2.0,28.668,25.0,2.0,50.0,26.38,1.086732373009856
655,0.45,2.0,40.516,25.0,2.0,50.0,37.87,1.0698706099815158
656,0.475,2.0,54.44,25.0,2.0,50.0,51.34,1.0603817686014803
657,0.5,2.0,70.088,25.0,2.0,50.0,66.57,1.0528466276100346
658,0.525,2.0,87.244,25.0,2.0,50.0,83.35,1.0467186562687463
659,0.55,2.0,105.616,25.0,2.0,50.0,101.4,1.0415779092702169
660,0.575,2.0,124.88,25.0,2.0,50.0,120.6,1.0354892205638475
661,0.6,2.0,144.92,25.0,2.0,50.0,140.6,1.0307254623044095
662,0.625,2.0,165.52,25.0,2.0,50.0,161.2,1.0267990074441689
663,0.65,2.0,186.44,25.0,2.0,50.0,182.2,1.023271130625686
664,0.675,2.0,207.46,25.0,2.0,50.0,203.4,1.019960668633235
665,0.7,2.0,228.48,25.0,2.0,50.0,224.5,1.017728285077951
666,0.725,2.0,249.26,25.0,2.0,50.0,245.6,1.0149022801302932
667,0.75,2.0,269.96,25.0,2.0,50.0,266.4,1.0133633633633634
668,0.775,2.0,290.36,25.0,2.0,50.0,287.1,1.011354928596308
669,0.8,2.0,310.5,25.0,2.0,50.0,307.6,1.0094278283485045
670,0.825,2.0,330.28,25.0,2.0,50.0,327.9,1.0072583104605062
671,0.85,2.0,349.9,25.0,2.0,50.0,348.1,1.005170927894283
672,0.875,2.0,369.12,25.0,2.0,50.0,367.9,1.0033161185104649
673,0.9,2.0,387.94,25.0,2.0,50.0,387.2,1.0019111570247934
674,0.925,2.0,406.36,25.0,2.0,50.0,405.8,1.0013799901429274
675,0.95,2.0,424.18,25.0,2.0,50.0,423.6,1.0013692162417374
676,0.975,2.0,441.16,25.0,2.0,50.0,440.5,1.0014982973893303
677,1.0,2.0,457.36,25.0,2.0,50.0,456.3,1.002323033092264
678,1.025,2.0,472.56,25.0,2.0,50.0,470.8,1.0037383177570094
679,1.05,2.0,486.58,25.0,2.0,50.0,483.9,1.0055383343666047
680,1.075,2.0,499.4,25.0,2.0,50.0,495.4,1.0080742834073475
681,1.1,2.0,510.84,25.0,2.0,50.0,505.5,1.0105637982195845
682,1.125,2.0,520.78,25.0,2.0,50.0,514.1,1.0129935810153665
683,1.15,2.0,529.18,25.0,2.0,50.0,521.5,1.0147267497603067
684,1.175,2.0,536.0,25.0,2.0,50.0,527.9,1.0153438151164993
685,1.2,2.0,541.22,25.0,2.0,50.0,533.4,1.014660667416573
686,5.5511151229999994e-17,2.5,9.442e-05,25.0,2.0,50.0,0.0004392,0.21498178506375226
687,0.025,2.5,0.00020636,25.0,2.0,50.0,0.0001741,1.1852958070074668
688,0.05,2.5,0.00047976,25.0,2.0,50.0,0.001357,0.3535445836403832
689,0.075,2.5,0.0011324,25.0,2.0,50.0,0.003639,0.3111843913162957
690,0.1,2.5,0.0027316,25.0,2.0,50.0,0.008041,0.33970899141897776
691,0.125,2.5,0.006579,25.0,2.0,50.0,0.01653,0.39800362976406534
692,0.15,2.5,0.015808,25.0,2.0,50.0,0.0329,0.48048632218844983
693,0.175,2.5,0.037574,25.0,2.0,50.0,0.06447,0.5828137118039399
694,0.2,2.5,0.08889,25.0,2.0,50.0,0.1253,0.7094173982442139
695,0.225,2.5,0.20712,25.0,2.0,50.0,0.2425,0.8541030927835052
696,0.25,2.5,0.46952,25.0,2.0,50.0,0.4679,1.0034622782645866
697,0.275,2.5,1.02556,25.0,2.0,50.0,0.9003,1.1391314006442297
698,0.3,2.5,2.1526,25.0,2.0,50.0,1.726,1.2471610660486674
